,Text,Text_unigram,Text_tfidf,word_count,unigram_count,unique_word_count,unique_unigram_count,stopword_count,mean_word_length,mean_unigram_length,char_count,punctuation_count,number_count,Sentiment
4592,some thought my M call was too early but it screamed fashion makeover and WOW we look good now  ,"['thought', 'call', 'too', 'early', 'screamed', 'fashion', 'makeover', 'wow', 'look', 'good']","  (0, 1084)	0.42698663453855096
  (0, 664)	0.3991359486419709
  (0, 1203)	0.40380730413619265
  (0, 663)	0.27843634478870277
  (0, 403)	0.3850702169246116
  (0, 1097)	0.32840229183410563
  (0, 263)	0.30139488878989434
  (0, 521)	0.26611981365758836",19,10,19,10,10,4.0,5.3,96,0,0,1
4593,JCP actually looks decent with stop under recent low and possible retest of resist line  ,"['jcp', 'actually', 'look', 'decent', 'stop', 'under', 'recent', 'low', 'possible', 'retest', 'resist', 'line']","  (0, 927)	0.35079142105238936
  (0, 141)	0.3793224808900676
  (0, 373)	0.36313155468364955
  (0, 866)	0.3046336631579766
  (0, 914)	0.3174297185076434
  (0, 613)	0.31599941794257635
  (0, 1126)	0.2667744085981994
  (0, 663)	0.2305902508548195
  (0, 673)	0.2532900602843774
  (0, 1045)	0.2231749788954779
  (0, 648)	0.2635773257006012",15,12,15,12,4,4.866666666666666,5.25,89,0,0,1
4594,Equity Alpha: Watch for PEP to start to take off over 76. ooking for 79.50 in couple weeks.   ,"['equity', 'alpha', ':', 'watch', 'pep', 'start', 'take', 'off', 'over', '76', '.', 'ooking', '79.50', 'couple', 'week', '.']","  (0, 429)	0.38219074132715436
  (0, 105)	0.3652783391611437
  (0, 107)	0.3703681461649396
  (0, 804)	0.35041243392600296
  (0, 1033)	0.3014305738494492
  (0, 1176)	0.25078989020195247
  (0, 1065)	0.2889458491058864
  (0, 775)	0.253034575635273
  (0, 73)	0.23360483010534355
  (0, 1164)	0.24261611095417449
  (0, 823)	0.21409012269519256",18,16,16,15,7,4.111111111111111,3.8125,94,4,0,1
4595,"bought a little FTNT. After all these hacker attacks, I needed some Cyber Security in my portfolio","['bought', 'little', 'ftnt', '.', 'hacker', 'attack', ',', 'needed', 'cyber', 'security', 'portfolio']","  (0, 863)	0.6419407853058604
  (0, 236)	0.5338766111446243
  (0, 653)	0.5503524254817335",17,11,17,11,8,4.823529411764706,5.2727272727272725,98,2,0,1
4596,XCO  6.50 Wilbur oss has a stake in NG GA GAZ has done well taking 1/2 or All Maybe resistance 4 possible swing trade DGAZ BIOF,"['xco', '6.50', 'wilbur', 'os', 'stake', 'ng', 'ga', 'gaz', 'done', 'well', 'taking', '1/2', 'maybe', 'resistance', '4', 'possible', 'swing', 'trade', 'dgaz', 'biof']","  (0, 1066)	0.2699146855603512
  (0, 1062)	0.3150585781017346
  (0, 390)	0.29590205897789534
  (0, 1211)	0.32003641884002637
  (0, 1032)	0.33541125705073777
  (0, 866)	0.27570712905505096
  (0, 697)	0.2913990542911615
  (0, 1061)	0.27780728766980745
  (0, 73)	0.19726511825191004
  (0, 751)	0.28861908841640393
  (0, 1183)	0.2445251455162963
  (0, 922)	0.2419427656662872
  (0, 1101)	0.21622680910196138",26,20,25,20,6,3.8846153846153846,4.3,127,2,1,1
4597,CHK looks like an intermediate term bottom  ,"['chk', 'look', 'like', 'intermediate', 'term', 'bottom']","  (0, 665)	0.44361441985419725
  (0, 663)	0.3406582115324524
  (0, 235)	0.4295536549225489
  (0, 291)	0.4911351223587815
  (0, 1075)	0.4045282947934183
  (0, 643)	0.31270599171229296",7,6,7,6,1,5.142857142857143,5.5,44,0,0,1
4598,CDX long 7.72,"['cdx', 'long', '7.72']","  (0, 101)	0.852320198570741
  (0, 659)	0.5230203429201704",3,3,3,3,0,3.6666666666666665,3.6666666666666665,13,1,0,1
4599,"MCP When I look at the volume v price, most of the transactions were around 7 this morning = line the sand for now","['mcp', 'look', 'volume', 'v', 'price', ',', 'transaction', 'around', '7', 'morning', '=', 'line', 'sand']","  (0, 698)	0.44690058943304994
  (0, 723)	0.4355713228821073
  (0, 663)	0.3246416860683834
  (0, 186)	0.4118491712795461
  (0, 878)	0.3359065117947905
  (0, 1152)	0.29156394442459593
  (0, 648)	0.3710832834763369",24,13,22,13,12,3.7916666666666665,4.153846153846154,114,2,1,1
4600,STO VS AP 50 puts for 1.40.,"['sto', 'v', 'ap', '50', 'put', '1.40', '.']","  (0, 894)	0.5863896614691122
  (0, 56)	0.6509960332608588
  (0, 73)	0.48202834937456407",7,7,7,7,1,3.0,2.2857142857142856,27,2,1,1
4601,PCS - shhhhh,"['pc', '-', 'shhhhh']",,3,3,3,3,0,3.3333333333333335,3.0,12,1,0,1
4602,"As the coronavirus pandemic intensifies, adherents of the Financial Independence, Retire Early movement are doublinâ€¦ https://t.co/klzYRO889R","['coronavirus', 'pandemic', 'intensifies', ',', 'adherent', 'financial', 'independence', ',', 'retire', 'early', 'movement', 'doublinâ', '€', '¦', 'https://t.co/klzyro889r']","  (0, 326)	0.4474621470670999
  (0, 829)	0.41476436309659687
  (0, 321)	0.31455638227860766
  (0, 578)	0.2200563651661091
  (0, 577)	0.21975020813771726
  (0, 303)	0.21823911921350594
  (0, 472)	0.4474621470670999
  (0, 403)	0.4292281309225831",16,15,15,14,5,7.9375,7.533333333333333,142,7,0,-1
4603,user - never buy on day 3 of more than 10% move. Good advice for the conservative.  XCO,"['user', '-', 'never', 'buy', 'on', 'day', '3', '10', '%', 'move', '.', 'good', 'advice', 'conservative', '.', 'xco']","  (0, 1211)	0.4796702272067564
  (0, 741)	0.465460346669981
  (0, 11)	0.3258508906677371
  (0, 364)	0.2685270166738722
  (0, 725)	0.31354045292048016
  (0, 521)	0.29895491136229013
  (0, 256)	0.3098706195077338
  (0, 1133)	0.23183773238666092
  (0, 783)	0.1937198687255439",18,16,18,15,6,3.8333333333333335,3.3125,87,4,1,1
4604,FAO is deciding its direction #waitforit  ,"['fao', 'deciding', 'direction', '#waitforit']",,6,4,6,4,2,5.833333333333333,7.5,42,1,0,1
4605,"France, Belgium, Greece, Austria and Spain are among countries whose regulators have barred bets on stocks slidingâ€¦ https://t.co/POWpZjLAaN","['france', ',', 'belgium', ',', 'greece', ',', 'austria', 'spain', 'among', 'country', 'whose', 'regulator', 'barred', 'bet', 'on', 'stock', 'slidingâ', '€', '¦', 'https://t.co/powpzjlaan']","  (0, 578)	0.22582866719168956
  (0, 577)	0.22551447935340135
  (0, 331)	0.5176724637418307
  (0, 303)	0.22396375303151028
  (0, 220)	0.5119009046783195
  (0, 219)	0.4516024089914453
  (0, 1042)	0.2740461706436241
  (0, 783)	0.19726001780923588",18,20,18,18,4,6.888888888888889,5.45,141,8,0,-1
4606,VVS Vivus CEO eportedly Says Acquisition is 'Inevitable' talking to Deal eporter at the J.P. Morgan  ,"['vvs', 'vivus', 'ceo', 'eportedly', 'say', 'acquisition', ""'"", 'inevitable', ""'"", 'talking', 'deal', 'eporter', 'j', '.', 'p', '.', 'morgan']","  (0, 722)	0.48929058895059074
  (0, 283)	0.44903426838962746
  (0, 1155)	0.483431537269082
  (0, 370)	0.44903426838962746
  (0, 949)	0.351603640427144",16,17,16,15,4,5.25,4.352941176470588,101,4,0,1
4607,"Sensex ends 581 points lower, Nifty gives up 8,300 as markets extend losses to fourth day amid coronavirus scare… https://t.co/jlk5zc8pLS","['sensex', 'end', '581', 'point', 'lower', ',', 'nifty', 'give', '8,300', 'market', 'extend', 'loss', 'fourth', 'day', 'amid', 'coronavirus', 'scare', '…', 'https://t.co/jlk5zc8pls']","  (0, 859)	0.2796283410721067
  (0, 675)	0.2796283410721067
  (0, 969)	0.27229928195662556
  (0, 756)	0.19740063430255686
  (0, 968)	0.19407654863519763
  (0, 446)	0.2920961141893886
  (0, 168)	0.23823915096390688
  (0, 167)	0.2058542012322084
  (0, 321)	0.17996268697295045
  (0, 578)	0.12589773087394454
  (0, 577)	0.12572257359032518
  (0, 508)	0.25176484126777987
  (0, 303)	0.12485805569027104
  (0, 421)	0.22007001205635254
  (0, 669)	0.22130698759241008
  (0, 858)	0.259093900383261
  (0, 674)	0.19917178125580978
  (0, 44)	0.27703398720106365
  (0, 364)	0.15243746573983796
  (0, 855)	0.1865353595657607
  (0, 688)	0.1624107331623012",20,19,20,19,3,5.9,5.578947368421052,137,7,1,-1
4608,AMZN a fool's errand,"['amzn', ""fool's"", 'errand']","  (0, 170)	1.0",4,3,4,3,1,4.25,5.333333333333333,20,1,0,1
4609,APA Back over 83.55  ,"['apa', 'back', 'over', '83.55']","  (0, 111)	0.5428419835473657
  (0, 201)	0.53678980810896
  (0, 199)	0.33399323632786254
  (0, 823)	0.2893288475530735
  (0, 83)	0.47108026796880187",4,4,4,4,1,4.0,4.0,21,1,0,1
4610,BBY Pulls an AMZN  ,"['bby', 'pull', 'amzn']","  (0, 209)	0.6022880759978192
  (0, 889)	0.6324604803516235
  (0, 170)	0.4870757788108941",4,3,4,3,1,3.5,3.6666666666666665,19,0,0,1
4611,AN peeling some off,"['peeling', 'off']","  (0, 775)	1.0",4,2,4,2,3,4.0,5.0,19,0,0,1
4612,"TIP is getting trippy, boss.","['tip', 'getting', 'trippy', ',', 'bos', '.']","  (0, 506)	1.0",5,6,5,6,1,4.8,3.5,28,2,0,1
4613,AIA - decent pattern be patient for move above 21 will run to 23,"['aia', '-', 'decent', 'pattern', 'patient', 'move', '21', 'run', '23']","  (0, 373)	0.4909873045059678
  (0, 939)	0.3843043040315937
  (0, 35)	0.4311825942855442
  (0, 834)	0.4005753242321314
  (0, 725)	0.3125261709386849
  (0, 33)	0.40888878829905684",14,9,14,9,5,3.642857142857143,3.888888888888889,64,1,2,1
4614,SHOT Setups: AAP GOOG BBY  ,"['shot', 'setup', ':', 'aap', 'goog', 'bby']","  (0, 209)	0.4640380315386602
  (0, 132)	0.5164416384853323
  (0, 993)	0.4319158322146786
  (0, 980)	0.4186180714945036
  (0, 523)	0.3300737993015013
  (0, 128)	0.21729162533219576",5,6,5,6,0,4.2,3.3333333333333335,27,1,0,-1
4615,380 AAP could do a leveraged buy out of itself with cash on hand and low 8 earnings finance.. if there was a bank big enough,"['380', 'aap', 'could', 'leveraged', 'buy', 'out', 'cash', 'on', 'hand', 'low', '8', 'earnings', 'finance', '..', 'bank', 'big', 'enough']","  (0, 423)	0.43878017203178826
  (0, 204)	0.32881072476409884
  (0, 224)	0.3089223187715237
  (0, 330)	0.3025255177698944
  (0, 404)	0.31720259735701656
  (0, 272)	0.3339658979123022
  (0, 673)	0.3089223187715237
  (0, 821)	0.2517326180781224
  (0, 256)	0.2786108819418719
  (0, 128)	0.18299170959655428
  (0, 783)	0.17417741495153388",26,17,25,17,12,3.8076923076923075,4.117647058823529,124,2,2,1
4616,The dip last week to 15.55  might have been an amazing opportunity for investors to buy OVTI  ,"['dip', 'last', 'week', '15.55', 'might', 'amazing', 'opportunity', 'investor', 'buy', 'ovti']","  (0, 814)	0.40157885148478806
  (0, 631)	0.34431856062639826
  (0, 603)	0.3060113332919284
  (0, 382)	0.3480043025810941
  (0, 703)	0.32886712235083043
  (0, 630)	0.27283793897297276
  (0, 1176)	0.247725464916054
  (0, 256)	0.24184058648684792
  (0, 18)	0.2905598950163606
  (0, 83)	0.34431856062639826",17,10,16,10,7,4.411764705882353,5.4,94,1,0,1
4617,GDOT OBV is moving upwards which means that big money is moving into the stock slowly. ong  ,"['gdot', 'obv', 'moving', 'upwards', 'mean', 'big', 'money', 'moving', 'stock', 'slowly', '.', 'ong']","  (0, 717)	0.3392389626795906
  (0, 727)	0.7089008990249716
  (0, 224)	0.2989826207858152
  (0, 1042)	0.234192600482132
  (0, 699)	0.39716209125988333
  (0, 800)	0.2835523464462961",17,12,15,11,6,4.352941176470588,4.416666666666667,92,1,0,1
4618,"Green Weekly Triangle on AMPE,....Net Profit  22,293.00 (18.42%)  ","['green', 'weekly', 'triangle', 'on', 'ampe', ',', '...', 'net', 'profit', '22,293', '.', '00', '(', '18.42', '%', ')']","  (0, 740)	0.2979927682931698
  (0, 739)	0.2812072223654065
  (0, 1182)	0.2516241532358395
  (0, 532)	0.27262695364400197
  (0, 1114)	0.23069671102814876
  (0, 1181)	0.24977837995363458
  (0, 530)	0.2629165163634655
  (0, 34)	0.26537243980722164
  (0, 886)	0.24049941695022425
  (0, 529)	0.23191914822881973
  (0, 21)	0.26708394427897847
  (0, 1113)	0.21931861646633646
  (0, 1178)	0.2229278621687285
  (0, 59)	0.2963413291596738
  (0, 0)	0.23275211132127344
  (0, 783)	0.12874505706854458",8,16,8,16,1,7.0,3.4375,66,11,0,1
4619,Market Wrap Video + Additions to Watch ist  including: AO GMC IMC IQNT JEC SOX,"['market', 'wrap', 'video', '+', 'addition', 'watch', 'ist', 'including', ':', 'ao', 'gmc', 'imc', 'iqnt', 'jec', 'sox']","  (0, 512)	0.2160150750488797
  (0, 1166)	0.24254317169184494
  (0, 148)	0.24254317169184494
  (0, 1145)	0.24481452771834253
  (0, 1206)	0.24481452771834253
  (0, 692)	0.24254317169184494
  (0, 610)	0.24254317169184494
  (0, 1165)	0.2297711470837296
  (0, 147)	0.24254317169184494
  (0, 1144)	0.24481452771834253
  (0, 1205)	0.24254317169184494
  (0, 691)	0.24254317169184494
  (0, 587)	0.2282733123798713
  (0, 609)	0.2282733123798713
  (0, 146)	0.2404095606686953
  (0, 1204)	0.24254317169184494
  (0, 1143)	0.21118644574813075
  (0, 688)	0.142190547578529
  (0, 1164)	0.15261288759403133",15,15,15,15,1,4.2,4.0,78,2,0,1
4620,user I follow up closely my scaling plan and I am in every level without any dough CSN,"['user', 'follow', 'closely', 'scaling', 'plan', 'every', 'level', 'without', 'dough', 'csn']","  (0, 849)	0.352186397342876
  (0, 1190)	0.3838687670698392
  (0, 953)	0.3265045177948946
  (0, 350)	0.33701607870202566
  (0, 297)	0.3879181656190619
  (0, 481)	0.34043230823171705
  (0, 641)	0.2846779196657906
  (0, 436)	0.3591714524468075
  (0, 1133)	0.17889707612908795",18,10,17,10,8,3.8333333333333335,5.3,86,0,0,1
4621,user: user: AAP as long as TC  silent this goes down TC is waiting for another check so he can load up user ;),"['user', ':', 'user', ':', 'aap', 'long', 'tc', 'silent', 'go', 'tc', 'waiting', 'another', 'check', 'load', 'user', ';)']","  (0, 1070)	0.608527009034087
  (0, 1159)	0.2844175735003625
  (0, 176)	0.24199491506167461
  (0, 1137)	0.2743945693130174
  (0, 515)	0.2058482517969116
  (0, 659)	0.18380510539968278
  (0, 289)	0.2798457704378966
  (0, 1134)	0.22174971659290088
  (0, 128)	0.12909839415891175
  (0, 1133)	0.4411766059320869",24,16,21,12,10,3.5833333333333335,3.625,110,4,0,1
4622,"Green Weekly Triangle on PBY,....Open Sell Short at 10.95  ","['green', 'weekly', 'triangle', 'on', 'pby', ',', '...', 'open', 'sell', 'short', '10.95']","  (0, 964)	0.3368583529007131
  (0, 1182)	0.2720807283972819
  (0, 532)	0.29479101737371255
  (0, 1114)	0.2494519241027127
  (0, 1181)	0.2700848971838616
  (0, 530)	0.28429113962203983
  (0, 122)	0.30667901670927744
  (0, 962)	0.26005157176468746
  (0, 529)	0.25077374317175394
  (0, 1113)	0.23714881163779172
  (0, 11)	0.23416434371954717
  (0, 1178)	0.24105148229576778
  (0, 807)	0.25352507121141477
  (0, 987)	0.1794539146207273
  (0, 783)	0.13921179049901303",9,11,9,11,2,5.444444444444445,4.181818181818182,59,6,0,-1
4623,"GOOG no traction,no vol,  3rd day lower, last option day of the month... flush?","['goog', 'no', 'traction', ',', 'no', 'vol', ',', '3rd', 'day', 'lower', ',', 'last', 'option', 'day', 'month', '...', 'flush', '?']","  (0, 1149)	0.32742631503461833
  (0, 764)	0.5336807970607964
  (0, 674)	0.2849169058886835
  (0, 630)	0.28389001540289915
  (0, 815)	0.30980846884420077
  (0, 718)	0.3114284165049279
  (0, 364)	0.43612615006263517
  (0, 523)	0.2510590891044448",14,18,13,14,3,4.642857142857143,3.3333333333333335,79,7,0,-1
4624,"DEPO sell short 6.43 scaling, next level 6.27","['depo', 'sell', 'short', '6.43', 'scaling', ',', 'next', 'level', '6.27']","  (0, 953)	0.3849248967073408
  (0, 964)	0.42643358047123037
  (0, 39)	0.39539416557315943
  (0, 962)	0.3292028293193974
  (0, 747)	0.2883929669078655
  (0, 62)	0.3973172566162842
  (0, 641)	0.33561440301739237
  (0, 987)	0.22717315655773732",8,9,8,9,0,4.75,4.222222222222222,45,3,0,-1
4625,"Exact reason why ETFs are safer than individual stocks, News Kills a stock - Trade KO Not CF  ","['exact', 'reason', 'etf', 'safer', 'individual', 'stock', ',', 'news', 'kill', 'stock', '-', 'trade', 'ko', 'not', 'cf']","  (0, 912)	0.4294881605653382
  (0, 284)	0.38732617318145907
  (0, 746)	0.36101717937047456
  (0, 625)	0.4037801546104126
  (0, 1042)	0.4819447626202014
  (0, 766)	0.2359528210465351
  (0, 1101)	0.29017589573933583",18,15,18,14,5,4.166666666666667,4.066666666666666,94,2,0,1
4626,"Tight consolidation above 9EMA is quite bullish, so I'm stalking SII for a potential long entry  ","['tight', 'consolidation', '9ema', 'quite', 'bullish', ',', 'stalking', 'sii', 'potential', 'long', 'entry']","  (0, 1088)	0.4699263655080596
  (0, 869)	0.46696879507854455
  (0, 314)	0.4385651832619691
  (0, 254)	0.35392820456975466
  (0, 659)	0.2964728131904607
  (0, 425)	0.39447260044601",16,11,16,11,5,5.0,5.818181818181818,97,2,0,1
4627,"US Markets Crash Again As Dow Plunges 1,700 Points In Early Trade
https://t.co/oLizZCixYO","['u', 'market', 'crash', 'dow', 'plunge', '1,700', 'point', 'early', 'trade', 'https://t.co/olizzcixyo']","  (0, 578)	0.17633360834640296
  (0, 577)	0.1760882813207739
  (0, 852)	0.39165022304121505
  (0, 392)	0.3846032297783464
  (0, 303)	0.174877428990566
  (0, 338)	0.39165022304121505
  (0, 99)	0.3846032297783464
  (0, 403)	0.34394526635132283
  (0, 855)	0.26126327145131756
  (0, 688)	0.22747408085827797
  (0, 1101)	0.2576759141501184",13,10,13,10,3,5.923076923076923,6.4,89,6,0,-1
4628,"Government Begins Fiscal Year Under Severe Strain Amid Biggest Lockdown
https://t.co/jskjXFmAQQ","['government', 'begin', 'fiscal', 'year', 'under', 'severe', 'strain', 'amid', 'biggest', 'lockdown', 'https://t.co/jskjxfmaqq']","  (0, 657)	0.3717046261753874
  (0, 656)	0.3717046261753874
  (0, 655)	0.3110548433037299
  (0, 167)	0.26195815417811114
  (0, 578)	0.16021017301341817
  (0, 577)	0.15998727798172524
  (0, 525)	0.3155058518949403
  (0, 303)	0.1588871424877857
  (0, 225)	0.34112267564696547
  (0, 1126)	0.2614168334776128
  (0, 215)	0.367253617584177
  (0, 1213)	0.25032617941592006",11,11,11,11,1,7.7272727272727275,7.636363636363637,95,5,0,-1
4629,PPHM is going down like a Ship!,"['pphm', 'going', 'like', 'ship', '!']","  (0, 871)	0.762241741999372
  (0, 518)	0.4747986471686752
  (0, 643)	0.43994746436427934",7,5,7,5,3,3.5714285714285716,3.6,31,1,0,-1
4630,CAT grabbed some otto 82.50 puts! Could be a breakdown! .02 - .04!,"['cat', 'grabbed', 'otto', '82.50', 'put', '!', 'could', 'breakdown', '!', '.', '02', '-', '.', '04', '!']","  (0, 274)	0.3615405596795921
  (0, 894)	0.32357355807759824
  (0, 330)	0.30269829940633153
  (0, 110)	0.4573574999779299
  (0, 3)	0.44753736271796307
  (0, 73)	0.2659863199338057
  (0, 5)	0.4390307728958697",13,15,13,12,3,4.153846153846154,3.066666666666667,66,7,0,-1
4631,AAP Dump in Progress...,"['aap', 'dump', 'progress', '...']","  (0, 399)	0.9205633892609925
  (0, 128)	0.39059319803641535",4,4,4,4,1,5.0,4.5,23,3,0,-1
4632,The Dow industrials just wrapped up their sixth worst quarter on record. The second quarter didn't start much betteâ€¦ https://t.co/6sdYhPCjHi,"['dow', 'industrials', 'wrapped', 'sixth', 'worst', 'quarter', 'on', 'record', '.', 'second', 'quarter', 'not', 'start', 'much', 'betteâ', '€', '¦', 'https://t.co/6sdyhpcjhi']","  (0, 578)	0.14854354578342469
  (0, 577)	0.14833688213827398
  (0, 916)	0.3003232421125052
  (0, 1198)	0.2986588877808087
  (0, 392)	0.3239900096571591
  (0, 303)	0.14731685935171668
  (0, 898)	0.6152689807902186
  (0, 956)	0.29705096323747093
  (0, 1033)	0.25552815380435623
  (0, 766)	0.17650473385590545
  (0, 731)	0.2641755251327557
  (0, 783)	0.1297519170221791",20,18,18,17,7,6.15,5.722222222222222,142,7,0,-1
4633,CAI 4.94 will be the bitch slap.and tank.,"['cai', '4.94', 'bitch', 'slap.and', 'tank', '.']",,8,6,8,6,3,4.25,4.166666666666667,41,3,0,-1
4634,Hot osers FNS TSX INTC AMN JDS,"['hot', 'osers', 'fns', 'tsx', 'intc', 'amn', 'jds']","  (0, 574)	0.6862767054948448
  (0, 597)	0.7273405553763259",7,7,7,7,0,3.4285714285714284,3.4285714285714284,30,0,0,-1
4635,PAY ncertainty is never a good thing.,"['pay', 'ncertainty', 'never', 'good', 'thing', '.']","  (0, 741)	0.5712510912572818
  (0, 1079)	0.5309000492328269
  (0, 835)	0.50714916048099
  (0, 521)	0.36690197258310564",7,6,7,6,2,4.428571428571429,4.666666666666667,37,1,0,-1
4636,Out 3/4 of short VHC,"['out', '3/4', 'short', 'vhc']","  (0, 1140)	0.8046289412852506
  (0, 821)	0.4431260737878999
  (0, 987)	0.3952360681611656",5,4,5,4,2,3.2,3.5,20,1,0,-1
4637,DECK short 38.10 bear flag working,"['deck', 'short', '38.10', 'bear', 'flag', 'working']","  (0, 1196)	0.39756806829241026
